DATE,1,3,6,9,12,18,24
1895-12,0.02321707,-0.036517983,0.911765151,0.738047825,0.270802552,-0.272913494,0.576552052
1896-01,-1.019876218,-0.559028955,-0.208493063,0.234329629,0.007614929,-0.462053537,0.261467717
1896-02,-1.440416954,-1.121425061,-0.971254438,-0.04392999,0.052090281,-0.704024628,-0.426168266
1896-03,1.872966171,-0.147631742,-0.181434285,0.602994979,0.4850243,-0.118857394,-0.400315457
1896-04,0.253583622,0.568313558,-0.133307398,0.057596489,0.426370359,-0.004640352,-0.312980013
1896-05,-0.926247984,1.225012547,-0.351213774,-0.367510339,0.40228038,-0.059461205,-0.370478096
1896-06,-0.909492726,-0.602653387,-0.521962129,-0.403845406,0.397285552,-0.084439374,-0.47000957
1896-07,-0.371630568,-1.222365463,-0.051147305,-0.497548017,-0.232111905,-0.044128029,-0.467751564
1896-08,-0.859480072,-1.178396765,0.308520671,-0.705973195,-0.690846288,0.142852083,-0.557857666
1896-09,1.86415732,0.708429233,0.169102831,-0.035742671,-0.099877064,0.470259931,-0.08156239
1896-10,0.501216753,0.812367082,0.307236752,0.596438298,0.062424409,0.444618572,0.130179596
1896-11,-1.340226377,0.394536302,-0.120188927,0.441556331,-0.275630641,0.20621557,-0.092926934
1896-12,-0.024841127,-0.586218255,-0.092278282,-0.306771947,-0.367231587,0.219085972,-0.123240314
1897-01,-0.912686698,-1.364131046,-0.39745426,-0.673264807,-0.395355798,-0.427981806,-0.291200802
1897-02,-0.171299417,-0.741343469,-0.338515149,-0.682130966,-0.159560653,-0.705380064,-0.099003298
1897-03,1.774906146,0.209816264,-0.309377099,-0.014801751,-0.207327232,-0.265136213,0.166946545
1897-04,0.572830414,1.072730473,-0.395897059,0.150690965,-0.146981619,-0.173331262,0.166203784
1897-05,-0.622589143,1.32606107,0.024224217,0.239545173,-0.11879931,-0.270377094,0.165441091
1897-06,0.588660152,0.122805982,0.162458321,-0.292338672,-0.006566318,-0.310108671,0.233430568
1897-07,-0.322140062,-0.420974912,0.667487692,-0.572574788,-0.001953885,-0.069839937,-0.183775575
1897-08,0.973971368,0.601881769,1.286309866,0.195245931,0.34510482,0.367252067,-0.223043761
1897-09,1.31279017,0.998673074,0.84204804,0.691651437,0.150889073,0.16011015,0.011317311
1897-10,-0.102872515,0.70863215,0.40750333,0.905435411,-0.053153106,0.066846545,0.037199492
1897-11,-0.767624917,-0.064303851,0.105060715,0.675591436,0.120922928,-0.067070766,-0.161864839
1897-12,0.962598051,-0.07381505,0.464774164,0.415681096,0.427298481,0.242215948,-0.004901617
1898-01,-0.803323617,-0.384588848,0.175117107,-0.004029631,0.423276835,0.070947356,0.000403899
1898-02,0.497376428,0.209557448,0.057891099,0.177859395,0.599166798,0.245625333,0.274840218
1898-03,-0.358483179,-0.55241714,-0.457552881,0.016817543,0.014275983,-0.176709617,-0.154057522
1898-04,0.246650205,-0.034341916,-0.354969575,0.108330522,-0.048481161,-0.246673268,-0.148666326
1898-05,0.427258228,-0.100692618,0.071269508,-0.040438832,0.082071699,0.089998602,-0.049935028
1898-06,0.202769972,0.173031268,-0.504944605,-0.417653104,0.039435465,0.06870964,-0.004941822
1898-07,-0.371061893,-0.066997888,-0.145482853,-0.428017466,0.03817443,0.283780751,-0.007191773
1898-08,0.340973831,-0.046442619,-0.345683528,-0.031624842,-0.143637575,0.384531739,0.113121421
1898-09,-1.171576557,-0.682988448,-0.5373184,-0.85560421,-0.692840404,-0.219021157,-0.351717543
1898-10,-0.642450003,-0.828351917,-0.831991278,-0.681752497,-0.758311108,-0.443463998,-0.513898045
1898-11,-0.147643134,-0.970081761,-0.948599555,-0.929707431,-0.525811539,-0.476888729,-0.331041139
1898-12,-0.018869389,-0.726640572,-0.966584245,-0.805264059,-1.018582961,-0.540078046,-0.438215218
1899-01,1.387030765,0.599696956,-0.137901925,-0.195658105,-0.235213538,-0.083911228,0.106810169
1899-02,0.117012214,0.629233532,-0.185505055,-0.285922911,-0.331372843,-0.236471477,0.163839974
1899-03,-0.966233345,0.497095124,-0.195524008,-0.505255718,-0.443015495,-0.604700326,-0.309573511
1899-04,1.074644655,-0.140177386,0.372173429,-0.216648482,-0.268896477,-0.393539378,-0.227944183
1899-05,1.164358768,0.494430057,0.74324624,-0.024772254,-0.131872049,-0.043372187,-0.058536345
1899-06,-0.418431348,1.001359366,0.894554318,0.147346218,-0.180580254,-0.449348926,-0.119279762
1899-07,-0.262569058,0.292669481,-0.046321327,0.39329066,-0.17163784,-0.255044356,-0.117920927
1899-08,-1.296061714,-1.135485096,-0.357914523,0.309912318,-0.360266547,-0.45722818,-0.336544914
1899-09,0.963230619,0.00813179,0.51085686,0.680799301,0.066969732,-0.186646495,-0.405956608
1899-10,0.195792203,0.118265666,0.118608393,0.09050533,0.298446686,-0.169868907,-0.260609455
1899-11,-0.404084431,0.08397629,-0.392525961,-0.155602549,0.282677501,-0.354380164,-0.203938989
1899-12,-1.053168728,-0.948443413,-0.785545676,-0.322990845,-0.020321105,-0.612515632,-0.789205712
Jan-00,0.376244796,-0.73041306,-0.528886046,-0.434343928,-0.496689971,-0.459917323,-0.528251135
Feb-00,0.544577362,-0.195767039,-0.160617829,-0.510500099,-0.317017059,-0.371440399,-0.462088647
Mar-00,-1.210442258,-0.047424371,-0.719695582,-0.713601373,-0.360304918,-0.386006549,-0.563239608
Apr-00,0.02864498,-0.418242319,-0.844563744,-0.688968962,-0.60478576,-0.219562328,-0.591162844
May-00,-0.664385632,-1.171524086,-0.741405706,-0.594561532,-0.887289562,-0.20426326,-0.694381822
Jun-00,-0.482362278,-0.611562908,-0.430495216,-0.937172348,-0.901272985,-0.305162545,-0.734212621
Jul-00,-0.146032496,-0.873340185,-0.839293378,-1.127109641,-0.887951685,-0.816933913,-0.718906018
